Name,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,symbol
ENSG00000041515,82.36218823278989,2.0242321547038062,0.8041558043257292,2.5172138829503194,0.011828699868685698,0.932943768309753,MYO16
ENSG00000063438,35.68947967831221,2.06902176889553,0.7965654102717481,2.5974285880549144,0.009392464823181212,0.8356475953184325,AHRR
ENSG00000066735,98.46715316507904,1.3754216525819727,0.6607240652348735,2.0816884459824228,0.03737093667075875,0.9999450981358282,KIF26A
ENSG00000078114,23.687283109673647,2.163229517120072,0.9637204751582847,2.2446648928619846,0.02478965342215479,0.9999450981358282,NEBL
ENSG00000099194,249.27076681846,1.5486014618676356,0.38836542685858144,3.987485380441808,6.677731791117041e-05,0.024249706018599316,SCD
ENSG00000099974,21.296480941028218,2.4382430700276827,1.0695929545775136,2.2795990377393447,0.022631480088643314,0.9999450981358282,DDTL
ENSG00000101194,153.43217416291162,1.0358022885692377,0.3990990534209575,2.5953514038448624,0.009449425302630253,0.8365327056467797,SLC17A9
ENSG00000101307,233.39710686370418,1.0228067957638074,0.3810794542361119,2.68397255321482,0.007275307867835831,0.7118497698789105,SIRPB1
ENSG00000111961,74.43816858337014,1.3235880668170241,0.5880474821819424,2.2508183555278025,0.02439704447399141,0.9999450981358282,SASH1
ENSG00000123191,94.48233663914415,1.0805247132405322,0.45363137969134515,2.381944375135007,0.017221498574621005,0.9999450981358282,ATP7B
ENSG00000128833,135.25988403585666,1.1749046809626777,0.5005128611762658,2.347401579654736,0.018904866938595877,0.9999450981358282,MYO5C
ENSG00000130508,22.166765248921166,3.3761474188556453,1.1850205470532056,2.8490201518033778,0.0043854102671769205,0.5100260803538963,PXDN
ENSG00000130635,54.855050777127204,1.2876679783941847,0.6475841771852964,1.9884179134687812,0.04676548924100075,0.9999450981358282,COL5A1
ENSG00000136449,63.30382313666482,1.4042372307768642,0.639281598635146,2.196586345946581,0.028050002260831014,0.9999450981358282,MYCBPAP
ENSG00000137877,198.4292579243962,1.1716459365629575,0.3870130796160412,3.0274065613631373,0.0024666195873366773,0.3617995976154234,SPTBN5
ENSG00000138669,79.17615714565105,1.509227877976523,0.7444977614810141,2.027175843986753,0.04264443262023001,0.9999450981358282,PRKG2
ENSG00000144290,176.82275098888573,1.85539401775427,0.5856286934989445,3.1682088639968833,0.0015338128494887559,0.2599301508933612,SLC4A10
ENSG00000151079,12.042025689145923,6.944803177902921,2.6707078583832544,2.6003604834963276,0.009312587762955859,,KCNA6
ENSG00000151632,42.876747620130466,2.6532880102595175,0.9636503450124554,2.7533721375103366,0.005898480587891343,0.6173974328290504,AKR1C2
ENSG00000155792,27.018806420874867,1.9035948520554002,0.8378128928161465,2.2721002128014924,0.023080458270490715,0.9999450981358282,DEPTOR
ENSG00000158748,86.78356747911727,1.4288385407322313,0.7173544569818708,1.991816635173344,0.04639118035304212,0.9999450981358282,HTR6
ENSG00000158966,172.09388581607888,1.0589131205953324,0.45668650998675775,2.318687102507225,0.02041200835595863,0.9999450981358282,CACHD1
ENSG00000161911,25.293899161547284,1.9950567364591703,0.9581902807903036,2.0821091347468816,0.03733250235620458,0.9999450981358282,TREML1
ENSG00000163430,16.728357005792187,2.548039790260322,1.1056203180548503,2.304624606341499,0.021187606654586168,0.9999450981358282,FSTL1
ENSG00000163599,886.5911505135791,1.0178056080913085,0.2573745226403655,3.9545701635492048,7.667236951976713e-05,0.0267511400634262,CTLA4
ENSG00000164669,59.768867924969086,3.6298234645949434,0.6924668111472876,5.241873554316642,1.5895428691078497e-07,0.00017677703633065675,INTS4P1
ENSG00000165646,108.15759563666717,1.9074832935594563,0.5839606512237525,3.2664586039523713,0.0010890172857634752,0.21694007429089365,SLC18A2
ENSG00000172116,47.79779282651104,2.4877863058508023,0.8517731550840779,2.920714618677123,0.0034922956531476105,0.44072275781637293,CD8B
