Name,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,symbol
ENSG00000000003,69.41200635725858,-0.02297290825450481,0.5881007494422634,-0.03906287872663248,0.9688402568510845,0.9999450981358282,TSPAN6
ENSG00000000419,419.74635894423574,0.26125076173449363,0.28929904597088363,0.903047436114902,0.36650071955477903,0.9999450981358282,DPM1
ENSG00000000457,1461.640629475496,0.018290835824427663,0.19191239168323826,0.0953082584402245,0.9240699832304156,0.9999450981358282,SCYL3
ENSG00000000460,377.6143719774958,-0.03446921865936122,0.2752373996242482,-0.1252345019478396,0.9003379036451622,0.9999450981358282,C1orf112
ENSG00000000938,471.26253095563044,-1.6708853096805323,0.34091559119306136,-4.901170122003325,9.526751229908245e-07,0.0007248768962514142,FGR
ENSG00000000971,277.25924615341523,0.11637723039367803,0.3064818700944267,0.3797197868762102,0.7041534305994848,0.9999450981358282,CFH
ENSG00000001036,195.74222952616296,-0.24852823810349675,0.335281261413238,-0.7412529917596046,0.45854005834952516,0.9999450981358282,FUCA2
ENSG00000001084,880.0979301119893,-0.01918212400224934,0.220661616806872,-0.08693004374674716,0.9307271184518661,0.9999450981358282,GCLC
ENSG00000001167,2117.7099383450523,0.0670266927005207,0.18533133831225487,0.3616587098054135,0.7176070860328359,0.9999450981358282,NFYA
ENSG00000001460,250.87266842217718,0.15838298538594783,0.3140023967653483,0.5044005619622907,0.6139799232298337,0.9999450981358282,STPG1
ENSG00000001461,5192.548688109368,0.16479643428491839,0.17057501418159804,0.9661229405466875,0.3339826665829716,0.9999450981358282,NIPAL3
ENSG00000001497,1248.4078136178919,-0.09500661038624952,0.19964635160781852,-0.47587451321363833,0.63416378061135,0.9999450981358282,LAS1L
ENSG00000001561,842.2079138584616,-0.08242527783289878,0.21748483182368863,-0.3789932251446372,0.7046928947860179,0.9999450981358282,ENPP4
ENSG00000001629,3014.2833556296955,0.16902798991382395,0.1823593741905555,0.926894987790422,0.35398105983528905,0.9999450981358282,ANKIB1
ENSG00000001630,639.3787791248496,0.009075996747184886,0.25679814677537366,0.03534292151696811,0.9718062982727582,0.9999450981358282,CYP51A1
ENSG00000001631,1612.9050556517745,0.09220109642583112,0.18907963327349603,0.4876310305323364,0.6258112119924222,0.9999450981358282,KRIT1
ENSG00000002016,490.6278728506464,0.23437756041548297,0.26008263846984225,0.9011657286868847,0.3675002097327249,0.9999450981358282,RAD52
ENSG00000002330,356.87169324742376,-0.0616109048833304,0.2807686580128612,-0.21943654722496903,0.8263100031365739,0.9999450981358282,BAD
ENSG00000002549,731.4803267585197,0.029612639249090453,0.2292634179502176,0.1291642579258788,0.8972276772947305,0.9999450981358282,LAP3
ENSG00000002586,4111.584851493451,-0.42083270601526324,0.20357772399094112,-2.067184453019966,0.03871677659571999,0.9999450981358282,CD99
ENSG00000002587,7.685751665718398,0.28886441688816855,1.4388386428839988,0.20076220382097232,0.84088451814179,,HS3ST1
ENSG00000002746,27.246193002961615,-0.25086496346675363,0.8155557386789449,-0.30760002237628814,0.7583867031775693,0.9999450981358282,HECW1
ENSG00000002822,2198.1433312611157,0.4358593646105262,0.1905709039173246,2.2871244017377133,0.022188562962263524,0.9999450981358282,MAD1L1
ENSG00000002834,7892.965350123445,0.013984037249573537,0.16948477444370083,0.08250910617471854,0.9342418773464217,0.9999450981358282,LASP1
ENSG00000002919,621.3829959509198,-0.2525775133546739,0.23287399204828865,-1.0846102269003037,0.2780943235579021,0.9999450981358282,SNX11
ENSG00000002933,13.297664862169702,2.239316939415057,1.1890982847164373,1.8832059285570864,0.05967246592779904,,TMEM176A
ENSG00000003056,5727.259731412119,0.05537762334141398,0.19479053568099497,0.28429319293061006,0.7761857022848812,0.9999450981358282,M6PR
ENSG00000003096,29.086125762489054,-0.5203321782345588,0.7784748684700168,-0.6683994555369511,0.5038786429446324,0.9999450981358282,KLHL13
ENSG00000003147,82.71723995820045,0.44435572242459515,0.505891866639889,0.8783610722504511,0.3797478026787168,0.9999450981358282,ICA1
ENSG00000003249,154.2368662571332,0.24304698581250514,0.42057433615937845,0.5778930498517186,0.5633363279208892,0.9999450981358282,DBNDD1
ENSG00000003393,514.9477586931837,-0.11142824897181908,0.2541602208071664,-0.4384173440593627,0.6610837758941654,0.9999450981358282,ALS2
ENSG00000003400,2920.4304350279494,0.14345865265636576,0.199378936440941,0.7195276252206327,0.47181588735494706,0.9999450981358282,CASP10
ENSG00000003402,13561.870709616484,-0.12853226110262386,0.18191599762825686,-0.7065473228213716,0.47984783452069446,0.9999450981358282,CFLAR
ENSG00000003436,896.5727164008255,-0.1437679869938538,0.23953578125634742,-0.6001942016336823,0.5483768175165327,0.9999450981358282,TFPI
ENSG00000003509,497.6761929867773,0.12739987094269434,0.2506979945562384,0.5081806544492125,0.6113266565468798,0.9999450981358282,NDUFAF7
ENSG00000003756,6875.158861268358,0.07196564756571532,0.1708259850794595,0.4212804482423478,0.6735503055361516,0.9999450981358282,RBM5
ENSG00000003987,9.433181048702622,0.10519276921013815,1.319277203199514,0.07973515266922253,0.9364479006617845,,MTMR7
ENSG00000004059,2079.5018633653026,-0.1504639076891678,0.19254225630990957,-0.7814591486192315,0.4345324944900578,0.9999450981358282,ARF5
ENSG00000004139,2444.537962809705,-0.16846218163842794,0.1788336783656405,-0.9420047900261428,0.34619018752740616,0.9999450981358282,SARM1
ENSG00000004142,1304.6574930468296,-0.12161998014041403,0.20031542451172157,-0.6071423627854348,0.5437564386223156,0.9999450981358282,POLDIP2
ENSG00000004399,1164.0999730502474,0.12305068892580537,0.22335776128353457,0.550912975751053,0.5816933320088293,0.9999450981358282,PLXND1
ENSG00000004455,2276.026259372924,-0.015538875208874666,0.1824911204674806,-0.08514866459841618,0.9321432020016454,0.9999450981358282,AK2
ENSG00000004468,869.2911919889632,0.5760785798293532,0.2529954642868884,2.2770312560864703,0.022784359198802562,0.9999450981358282,CD38
ENSG00000004478,1309.617610540863,0.26909412729766763,0.20676726586221708,1.3014348580542874,0.19310964850726198,0.9999450981358282,FKBP4
ENSG00000004487,1945.721454309191,0.12380173550492017,0.18763368958661814,0.6598054740471809,0.5093786700299897,0.9999450981358282,KDM1A
ENSG00000004534,4142.411143789646,-0.17944455956444527,0.17707655386428434,-1.013372779447559,0.31088213623546357,0.9999450981358282,RBM6
ENSG00000004660,452.34803401751407,-0.11210251671026823,0.27595189078420823,-0.40623934987976346,0.6845667438884386,0.9999450981358282,CAMKK1
ENSG00000004700,1703.2336486349236,0.2073627752370637,0.19095920037111497,1.0859009402745172,0.2775228208813447,0.9999450981358282,RECQL
ENSG00000004766,1146.5585104308884,0.07646393044626759,0.1994438660855704,0.38338572124078824,0.7014337888489208,0.9999450981358282,VPS50
ENSG00000004776,2.467381512007652,0.21112594906099758,2.5208715474841252,0.08375117299082734,0.9332542698660838,,HSPB6
ENSG00000004777,646.4276741273854,-0.701384505983524,0.24563179120650222,-2.855430490240863,0.0042978529554598376,0.5059786694978321,ARHGAP33
ENSG00000004779,436.1557778963144,0.07411443503842051,0.26052924373156117,0.284476452535152,0.7760452770748645,0.9999450981358282,NDUFAB1
ENSG00000004799,20.5672166306861,-0.6064477246714942,1.0149661335980076,-0.5975053793387819,0.5501700165737127,0.9999450981358282,PDK4
