Name,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,symbol
ENSG00000000938,471.26253095563044,-1.6708853096805323,0.34091559119306136,-4.901170122003325,9.526751229908245e-07,0.0007248768962514142,FGR
ENSG00000005381,9.222143266061511,-3.556659579754757,1.7079735043024669,-2.0823856873630424,0.03730725471802382,,MPO
ENSG00000007264,544.8872345603054,-1.7969812776793042,0.35670116586966755,-5.037777976694055,4.709672905020944e-07,0.00044107326143127723,MATK
ENSG00000007402,286.12620490736987,-1.7440663560769745,0.44058841457818954,-3.958493456408082,7.542400706140257e-05,0.0267511400634262,CACNA2D2
ENSG00000013619,69.70631931531453,-1.2860848433390089,0.5821726299659171,-2.2091125160148835,0.027166815781881473,0.9999450981358282,MAMLD1
ENSG00000033122,73.76341455936029,-1.7424203435483676,0.5725108894081649,-3.0434710951080786,0.0023386590677383803,0.3496983147171155,LRRC7
ENSG00000055732,88.06412422489932,-1.2221329754149632,0.5998754629656105,-2.037311160174967,0.04161887016848825,0.9999450981358282,MCOLN3
ENSG00000057704,87.8068849793472,-1.9216071844252667,0.560675359334876,-3.4273080712961086,0.000609597058309328,0.1355896256944523,TMCC3
ENSG00000061337,164.10172929705675,-1.1896275322317997,0.4033485091412307,-2.9493787760977117,0.0031841346155193338,0.4229260931745247,LZTS1
ENSG00000074590,13.225873733069507,-3.8109801805151133,1.3881503788516085,-2.745365515563139,0.006044353520250891,,NUAK1
ENSG00000080493,56.19535490169912,-1.8938313556818578,0.9381637767879698,-2.0186575121945625,0.043522828916806346,0.9999450981358282,SLC4A4
ENSG00000089199,14.829694567311032,-2.3582554752385363,1.143081406844363,-2.0630687028221657,0.03910610120422517,,CHGB
ENSG00000100298,46.76296627167435,-1.241484114155502,0.6330243633232718,-1.9611948387545755,0.04985629871965929,0.9999450981358282,APOBEC3H
ENSG00000100321,46.312836089309236,-1.3894933846523414,0.6972801551083673,-1.9927333001989629,0.04629065890786,0.9999450981358282,SYNGR1
ENSG00000100427,46.65311695981,-2.0332046515086555,0.7782148276873604,-2.612652161294303,0.008984268917257975,0.8182555685792379,MLC1
ENSG00000100450,699.6312848687298,-5.419133627935602,0.9601604294249539,-5.643987673165363,1.661559754938158e-08,2.274291867643814e-05,GZMH
ENSG00000100453,105.0722829822834,-2.8447759058765114,0.5397411497373845,-5.270630018223848,1.3595627803874684e-07,0.00016128040076143074,GZMB
ENSG00000100473,221.38126343444904,-6.241801528897563,2.634183540106867,-2.369539340696183,0.017810260210718257,0.9999450981358282,COCH
ENSG00000101004,99.76045361562733,-1.19574144338383,0.6017919569478014,-1.9869681367103198,0.046925927949106466,0.9999450981358282,NINL
ENSG00000104723,8.08576463829298,-5.090452362486263,2.1702134195503686,-2.3455998919870833,0.018996487480484985,,TUSC3
ENSG00000105374,1599.2638283414478,-3.2382108311599906,1.165495558077377,-2.7783982604805493,0.005462761741364368,0.592709648938034,NKG7
ENSG00000106069,99.58265820824832,-1.361604219774278,0.518335518439228,-2.626878096014404,0.008617219904578994,0.8070253209583085,CHN2
ENSG00000107130,5.374810930066384,-4.485704212393611,2.286196520065691,-1.9620816377870791,0.049752980386169474,,NCS1
ENSG00000109956,205.7781713177464,-3.8146767706912734,0.4956692953450221,-7.696011850070276,1.4037879774172162e-14,4.995800654032389e-11,B3GAT1
ENSG00000110092,76.42525717010173,-1.9053337917119988,0.6150073689243063,-3.0980666053555903,0.0019478764506052325,0.30673020851388944,CCND1
ENSG00000111962,235.84341666176522,-1.1001467937255147,0.42126055380393035,-2.6115590073443293,0.009013043241628112,0.8182555685792379,UST
ENSG00000115523,2416.549605193583,-3.2664905050093185,0.8673246035827429,-3.766168388993124,0.0001657720097186929,0.04999571425312579,GNLY
ENSG00000115956,802.3144119237597,-2.22102171094727,0.3148077753500402,-7.05516789881596,1.7239243908552414e-12,3.83443882635977e-09,PLEK
ENSG00000116667,147.66024468887704,-4.633322495286548,0.6082885097484428,-7.61698177925908,2.5967597384759525e-14,7.701123797740183e-11,C1orf21
ENSG00000117560,69.62484222165631,-1.4171177415943257,0.584034271815847,-2.4264290812734357,0.015248230188722726,0.9999450981358282,FASLG
ENSG00000121743,14.086607902980708,-2.382123164589174,1.1480493947363142,-2.074930900631069,0.037992939351967805,,GJA3
ENSG00000123427,145.49776278659004,-1.1633954685511494,0.38664310358738996,-3.008964747481125,0.0026213953066842803,0.3731608646971207,METTL21B
ENSG00000124343,29.008320527631483,-3.6133426739324674,1.2324665451619226,-2.931797774241201,0.003370061143512567,0.43840254339592427,XG
ENSG00000129116,80.51123898965977,-1.9540813275012805,0.5019283913240655,-3.8931476307735813,9.895189247208576e-05,0.03201363590269625,PALLD
ENSG00000131016,26.2471990737236,-3.447454249161664,0.9980017106165283,-3.454357054189772,0.0005516065484892324,0.12424413827616963,AKAP12
ENSG00000133067,63.95238527856455,-2.908256051815995,0.6771762062437319,-4.294681391639511,1.7494439445729052e-05,0.008552706640315396,LGR6
ENSG00000133328,6.461059440128819,-4.758152115756835,2.2329741210223326,-2.1308586028656653,0.03310079270868331,,HRASLS2
ENSG00000134184,363.300652977405,-9.617544822099024,1.0709283275456454,-8.980568143286042,2.6937215904421235e-19,1.5977360660109049e-15,GSTM1
ENSG00000134198,354.25121963346334,-1.0880057904004456,0.27789521035922504,-3.9151656805960067,9.034214865423204e-05,0.03091438832987317,TSPAN2
ENSG00000134201,32.41015010658722,-2.984054904535415,0.8103528568376744,-3.682414246283289,0.00023103559463028117,0.060456578983106225,GSTM5
ENSG00000134824,268.4558964525822,-2.9977341769498413,1.261154923298669,-2.376975359307155,0.017455254119776286,0.9999450981358282,FADS2
ENSG00000135362,952.8189557511488,-1.353442137273787,0.3362319666674144,-4.025322608937274,5.689725818684499e-05,0.02200934374297217,PRR5L
ENSG00000135541,246.70753189365513,-1.3327205471356203,0.3105824172734521,-4.291036687895398,1.7784092710558036e-05,0.008552706640315396,AHI1
ENSG00000137185,60.1264031476168,-1.430320741955325,0.7232203983060876,-1.977710730097483,0.047961349086512096,0.9999450981358282,ZSCAN9
ENSG00000137441,465.8416983960365,-5.028243900440168,0.9760428443990214,-5.15166309480626,2.5818655010408684e-07,0.00027024538073836007,FGFBP2
ENSG00000138185,207.29822543838966,-1.1002906899030371,0.3393331299083357,-3.242508888537525,0.0011848225237043658,0.2196117915291196,ENTPD1
ENSG00000138311,199.6147020773971,-1.213833585170082,0.41896877335355664,-2.897193448223312,0.003765175078026822,0.4557654784925801,ZNF365
ENSG00000140287,8.789194540895938,-3.1329966014027373,1.5399876935534058,-2.0344296350664877,0.041908296437855305,,HDC
ENSG00000140450,180.15196705469114,-1.2600806637945658,0.5563625156513817,-2.2648554285136915,0.023521552702193308,0.9999450981358282,ARRDC4
ENSG00000142089,137.9542748185206,-2.396012364863521,0.4938783789744765,-4.851421861873703,1.2257950248710338e-06,0.0008362639805690133,IFITM3
ENSG00000143185,14.56810716036715,-3.2608504200697666,1.4902795086846419,-2.1880797535409147,0.028663793422181297,,XCL2
ENSG00000143842,245.19659870106588,-1.731699757463748,0.4757357398784208,-3.6400455385300705,0.00027258982735474293,0.06929233411357565,SOX13
ENSG00000144115,71.18876656998806,-1.7700892353747906,0.5580350151442278,-3.1720038838733076,0.0015139098232150516,0.2598780573261436,THNSL2
ENSG00000146530,135.63399561880507,-3.815151410036633,1.8488032986651743,-2.0635788635768613,0.039057663329329896,0.9999450981358282,VWDE
ENSG00000146858,44.49846696541612,-1.4315801967664812,0.6704261342498209,-2.135328746347814,0.03273416640734273,0.9999450981358282,ZC3HAV1L
ENSG00000147234,63.30839721796226,-3.0916135444698702,0.6823810353521613,-4.530626415891465,5.880905200096818e-06,0.0031710553675915994,FRMPD3
ENSG00000147813,1264.0950259277406,-1.091487888496822,0.2220633549088312,-4.9152093957372465,8.868761558634739e-07,0.0007173215598833935,NAPRT
ENSG00000150045,40.622498423996966,-1.78040111754011,0.7721945159444996,-2.3056381271530215,0.021130861003363217,0.9999450981358282,KLRF1
ENSG00000150687,256.79159630033985,-1.8036440394154125,0.38676513110099103,-4.663409119330486,3.1101356903297852e-06,0.0017852178862492968,PRSS23
ENSG00000150938,172.68308415486288,-1.1661625092227859,0.4965820074224949,-2.348378499003102,0.018855349786984624,0.9999450981358282,CRIM1
ENSG00000151208,159.61969791451398,-1.1033664326788144,0.4395320651145691,-2.510320680224341,0.012062156726754794,0.9372868696734213,DLG5
ENSG00000151376,166.21124627899025,-1.1313460534106121,0.5024161223568819,-2.251810805957738,0.02433423052225201,0.9999450981358282,ME3
ENSG00000152217,110.60967147082313,-3.0952771607867176,0.5450505315433556,-5.678881097541882,1.355786800899641e-08,2.0104058612673508e-05,SETBP1
ENSG00000154734,56.669090730053405,-1.621274558769265,0.7885246168108158,-2.0560861692898094,0.0397742111341343,0.9999450981358282,ADAMTS1
ENSG00000155090,743.6162312843618,-1.3471886767151795,0.32031659084639413,-4.20580361808738,2.6015606697384697e-05,0.011573042639331583,KLF10
ENSG00000158714,19.5629038917598,-2.274337568263659,1.0684911715817438,-2.128550641084696,0.033291455926040034,0.9999450981358282,SLAMF8
