Name,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,symbol
ENSG00000022556,319.5026185501629,3.1363441962690977,0.8448934220780288,3.7121181374038983,0.0002055320091291629,0.028949264403956426,NLRP2
ENSG00000035720,101.00131976449497,1.251695173125221,0.42985787027799344,2.91188148379309,0.0035925891785517456,0.20402338682026008,STAP1
ENSG00000049192,117.83373236438658,1.3598139808013232,0.5143823727964049,2.643585886135224,0.00820329509940259,0.3351278111129881,ADAMTS6
ENSG00000066735,77.40661878471019,4.6182063463092975,0.7741111852318596,5.965817875278557,2.4341167005997263e-09,2.721342471270494e-06,KIF26A
ENSG00000069188,916.5222765101903,1.3123238008947857,0.26765864411292567,4.9029755988045505,9.439571401836308e-07,0.00040203584103820926,SDK2
ENSG00000076826,24.308595105466082,1.7475986813897693,0.7815091010917377,2.2361846828762997,0.02533967613159782,0.6300117782667496,CAMSAP3
ENSG00000091129,139.4875450626935,2.4402547818942857,0.4883116286106666,4.997330882406476,5.812927873938651e-07,0.0002754209536518957,NRCAM
ENSG00000100154,268.41329585543434,1.0701291556464714,0.3630177324466127,2.947870200263152,0.003199713828425485,0.18984931639617766,TTC28
ENSG00000100181,168.71654480041846,1.523286736484794,0.47074373483291615,3.2359150505220495,0.001212534636706184,0.09702070263792935,AC005301.5
ENSG00000101230,272.55532936223426,1.0402763016438712,0.4237782976898778,2.454765398121327,0.014097655807219613,0.46258354052549844,C20orf82
ENSG00000102038,67.06096656297849,1.273957523497996,0.5494183433618751,2.3187386058184485,0.020409213892568334,0.5749291623783659,SMARCA1
ENSG00000102554,134.02485023328626,1.037865728582828,0.37812694315096695,2.7447547639271526,0.00605561312536506,0.28062903519826476,KLF5
ENSG00000109113,95.40373505328752,1.0398261256270493,0.4326081059214592,2.403621456450083,0.0162335734186989,0.5015305031324454,RAB34
ENSG00000111863,719.111144512591,1.3346131100430627,0.2051991247468761,6.503990266475933,7.821695988125165e-11,1.7489312229447868e-07,ADTRP
ENSG00000115257,65.58631219965899,1.0174096998353168,0.4973175308440977,2.045794963448133,0.04077654778169248,0.8068704499103043,PCSK4
ENSG00000116014,38.78432745388628,1.5573085131963844,0.716586018305642,2.17323318263817,0.029762771516428966,0.6910748157322543,KISS1R
ENSG00000116791,626.3263008579902,1.2583838979785618,0.22167843015741787,5.6766185915560685,1.373833223069272e-08,1.2934278260138494e-05,CRYZ
ENSG00000117519,103.57440848730491,1.2274650422677416,0.41641921754544087,2.947666655499147,0.0032018211658355234,0.18984931639617766,CNN3
ENSG00000119698,70.82601835191191,1.3636554057621038,0.5096245010443584,2.6758042499283397,0.007455017321550075,0.3182705246966295,PPP4R4
ENSG00000124615,85.08993374807118,1.8880001814355074,0.5978663048040882,3.1578969516507147,0.001589117209036808,0.11555336843597733,MOCS1
ENSG00000127955,112.01529436753117,1.5016667489714461,0.464143229226541,3.2353520517230385,0.0012149282977916018,0.09702070263792935,GNAI1
ENSG00000129295,22.28027097397988,1.9286938129610762,0.8526169147819996,2.2620872041392843,0.02369201602150149,0.6124317667523391,LRRC6
ENSG00000129422,382.7409283038182,1.8365126568042585,0.8134155911466107,2.2577790207038753,0.023959439805197214,0.614901663178433,MTUS1
ENSG00000132259,6.287182491492786,3.520463153308513,1.7812234099379323,1.9764298704288787,0.04810611124475321,,CNGA4
ENSG00000132972,7.841559106286921,6.323810292263072,2.7694509793091706,2.2834165831093802,0.022405841359143367,,RNF17
ENSG00000134765,219.9028094732184,1.266644509594871,0.3226566197951217,3.9256733997869198,8.648743974018776e-05,0.016115492938254986,DSC1
ENSG00000135047,93.65295692032018,1.8021506123359616,0.42266761543955167,4.263753707418113,2.0102101487665976e-05,0.005448278657748014,CTSL
ENSG00000137185,79.45574051749246,1.3318605044996827,0.5439180668709634,2.4486417819536173,0.01433959811687579,0.4655294575583923,ZSCAN9
ENSG00000140807,577.3242013454429,1.022038625193249,0.2842118768626924,3.5960447412513075,0.00032309225412826853,0.039858443047217015,NKD1
ENSG00000144115,31.99452938881462,1.5804225672543157,0.7728796423461918,2.0448495220506864,0.04086969573578825,0.8069283855648788,THNSL2
ENSG00000144820,133.51366087307974,10.41481828525995,5.146086533936074,2.0238327157110576,0.04298736680770347,0.8288120883119052,ADGRG7
ENSG00000144847,20.393001814506164,1.867744688418157,0.8805070038004945,2.121215027656215,0.03390371120389291,0.7288476920990519,IGSF11
ENSG00000151715,205.54927792701713,1.0995014338929754,0.35841131480436567,3.0677084915500634,0.002157069281051045,0.1441847847548838,TMEM45B
ENSG00000152527,129.46460296406224,1.3150199020427678,0.48225887235283693,2.7267925536072974,0.0063953231770546865,0.288771527479494,PLEKHH2
ENSG00000158966,333.494426445891,1.617459973473438,0.27084403190255335,5.971923996668983,2.3447176620334764e-09,2.721342471270494e-06,CACHD1
ENSG00000160201,2268.0252379811527,1.0577036007398537,0.2642926604610559,4.002016548226123,6.280490484454297e-05,0.01302709077357846,U2AF1
ENSG00000162877,42.053423732741535,1.3809526886970356,0.6182937294597192,2.2334897200134107,0.025516667488606693,0.6321913407703553,PM20D1
ENSG00000164171,81.90748881909654,1.175995686804841,0.45137766705876275,2.605347522990639,0.009178111476377537,0.3581599648821766,ITGA2
ENSG00000164330,14.375543961394158,2.187351951138171,1.0809666993043094,2.0235146490136198,0.04302011481699417,,EBF1
ENSG00000165617,832.946104981803,2.1834834555444442,0.3101779417006223,7.039454332480869,1.929941214441808e-12,5.753798073989177e-09,DACT1
ENSG00000166503,422.9615039274274,1.3368368328621627,0.2827035064782602,4.728759291017018,2.258960047001768e-06,0.0008597505812929282,RP11-382A20.3
ENSG00000166681,251.10306596427637,1.7036226907546592,0.31842421314678143,5.350166917015679,8.78731451351068e-08,5.6138386434885376e-05,BEX3
ENSG00000166816,18.333281082076706,3.21641480156596,1.112617762562573,2.890853363834438,0.0038419733869430534,0.21277157877906297,LDHD
ENSG00000167191,158.53623334905495,1.633469951422625,0.35969331539613564,4.541285260260286,5.591231769024053e-06,0.0018184718888054957,GPRC5B
